,Unnamed: 0,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone,dqdv,Gaussian_smooth
1833,95349,it_350317170589794,2024-07-29 21:55:00,19.2814133,72.877545,50.8,25.7,70.5,2.34,1,2.298,0.042,21,33,31,1,1,26085,163,0,29-07-24,1.0,502,4254.99999999994,3969.2871166227233
1834,95351,it_350317170589794,2024-07-29 21:57:00,19.2813883,72.8775299,51.0,25.4,72.8,2.352,1,2.307,0.045,22,33,31,1,1,26936,163,0,29-07-24,1.0,502,2713.333333333359,3672.555722748768
1835,95353,it_350317170589794,2024-07-29 21:59:00,19.2813633,72.8775233,51.3,25.0,75.0,2.359,1,2.317,0.042,18,33,31,1,1,27750,163,0,29-07-24,1.0,502,4069.9999999999422,3429.872847228564
1836,95355,it_350317170589794,2024-07-29 22:01:00,19.2813583,72.8775066,51.5,24.0,77.1,2.375,1,2.329,0.046,21,33,31,1,1,28564,163,0,29-07-24,1.0,502,2713.333333333359,3244.9085410963817
1837,95357,it_350317170589794,2024-07-29 22:03:00,19.281345,72.8775216,51.8,24.2,79.4,2.387,1,2.341,0.046,18,33,31,1,1,29378,163,0,29-07-24,1.0,502,4069.9999999999422,2974.204960747579
1838,95359,it_350317170589794,2024-07-29 22:05:00,19.2813216,72.8775133,52.0,23.4,81.5,2.399,1,2.352,0.047,21,33,31,1,1,30192,163,0,29-07-24,1.0,502,2034.9999999999711,2888.815261479401
1839,95360,it_350317170589794,2024-07-29 22:06:00,19.2813383,72.8775149,52.2,24.7,82.7,2.403,1,2.359,0.044,18,33,31,1,1,30599,163,0,29-07-24,1.0,502,2836.6666666666933,2700.420833007771
1840,95362,it_350317170589794,2024-07-29 22:08:00,19.281325,72.8775199,52.5,24.1,85.0,2.419,1,2.372,0.047,21,33,31,1,1,31450,163,0,29-07-24,1.0,502,2034.9999999999711,2591.821484270418
1841,95363,it_350317170589794,2024-07-29 22:09:00,19.2813166,72.877505,52.7,24.8,86.1,2.427,1,2.38,0.047,18,33,31,1,1,31857,163,0,29-07-24,1.0,502,2713.333333333359,2378.809534301387
1842,95365,it_350317170589794,2024-07-29 22:11:00,19.2813033,72.8775133,53.0,24.9,88.3,2.442,1,2.394,0.048,18,33,31,1,1,32671,163,0,29-07-24,1.0,502,2713.333333333359,2351.526559013254
1843,95367,it_350317170589794,2024-07-29 22:13:00,19.281285,72.8774616,53.3,24.6,90.5,2.458,1,2.41,0.048,18,33,33,1,1,33485,163,0,29-07-24,1.0,502,2034.9999999999711,2242.632005911048
1844,95368,it_350317170589794,2024-07-29 22:14:00,19.2812716,72.87746,53.5,25.1,91.6,2.462,1,2.418,0.044,18,33,33,1,1,33892,163,0,29-07-24,1.0,502,2034.9999999999711,2202.2836858024834
1845,95369,it_350317170589794,2024-07-29 22:15:00,19.2812549,72.8774266,53.7,25.2,92.7,2.474,1,2.427,0.047,21,33,33,1,1,34299,163,0,29-07-24,1.0,502,2035.0000000000434,2035.000000000001
1846,95370,it_350317170589794,2024-07-29 22:16:00,19.2812283,72.877405,53.9,24.4,93.8,2.484,1,2.437,0.047,21,33,33,1,1,34706,163,0,29-07-24,1.0,502,2034.9999999999711,
1847,95371,it_350317170589794,2024-07-29 22:17:00,19.2812583,72.8774266,54.1,24.2,94.9,2.492,1,2.447,0.045,18,33,33,1,1,35113,163,0,29-07-24,1.0,502,2035.0000000000434,
1848,95372,it_350317170589794,2024-07-29 22:18:00,19.2812433,72.877415,54.3,24.1,96.0,2.503,1,2.457,0.046,18,33,33,1,1,35520,163,0,29-07-24,1.0,502,1356.6666666666474,
1849,95373,it_350317170589794,2024-07-29 22:19:00,19.2812566,72.8774183,54.6,25.0,97.1,2.509,1,2.467,0.042,22,33,33,1,1,35927,163,0,29-07-24,1.0,502,,
1850,95470,it_350317170589794,2024-07-29 23:25:00,19.28885,72.868835,53.4,4.7,98.0,2.442,5,2.423,0.019,14,33,31,1,1,36260,163,0,29-07-24,0.166666667,503,1110.0000000000039,
1851,95494,it_350317170589794,2024-07-29 23:29:00,19.2997233,72.8706233,52.6,4.0,95.6,2.42,1,2.403,0.017,20,33,31,1,1,35372,163,0,29-07-24,0.333333333,503,,
1852,96160,it_350317170589794,2024-07-30 09:34:00,19.3119166,72.85425,51.8,6.7,89.5,2.375,1,2.356,0.019,18,30,28,1,1,33115,163,0,30-07-24,29.86666667,505,-6043.3333333332475,-466.539358889783
1853,96256,it_350317170589794,2024-07-30 09:53:00,19.2814233,72.8774683,52.1,25.1,84.6,2.397,1,2.354,0.043,18,30,30,1,1,31302,163,0,30-07-24,1.0,505,2713.333333333359,-609.3382165951324
1854,96258,it_350317170589794,2024-07-30 09:55:00,19.281425,72.8774849,52.4,25.9,86.8,2.414,1,2.37,0.044,18,30,30,1,1,32116,163,0,30-07-24,1.0,505,2219.9999999999686,
1855,96259,it_350317170589794,2024-07-30 09:56:00,19.2814066,72.877495,52.6,25.9,88.0,2.422,1,2.377,0.045,18,30,30,1,1,32560,163,0,30-07-24,1.0,505,2035.0000000000434,
1856,96260,it_350317170589794,2024-07-30 09:57:00,19.2814133,72.8774983,52.8,24.9,89.1,2.433,1,2.386,0.047,18,30,30,1,1,32967,163,0,30-07-24,1.0,505,-1665.0000000000157,
1857,96279,it_350317170589794,2024-07-30 10:03:00,19.2831316,72.8797733,52.2,3.0,91.8,2.383,2,2.369,0.014,4,31,30,1,1,33966,163,0,30-07-24,0.166666667,505,,
1858,96331,it_350317170589794,2024-07-30 10:28:00,19.2829566,72.8765533,52.0,8.1,90.6,2.375,2,2.359,0.016,18,31,30,1,1,33522,163,0,30-07-24,15.7,506,2682.5000000000095,
1859,96360,it_350317170589794,2024-07-30 10:33:00,19.2960666,72.8751933,51.6,2.6,87.7,2.354,2,2.339,0.015,18,31,30,1,1,32449,163,0,30-07-24,1.0,506,,
1860,96411,it_350317170589794,2024-07-30 10:49:00,19.2961633,72.8751716,51.3,6.4,84.8,2.346,1,2.327,0.019,18,31,30,1,1,31376,163,0,30-07-24,15.81666667,507,-369.99999999999477,-653.8176206792684
1861,96413,it_350317170589794,2024-07-30 10:49:00,19.2950316,72.8765033,51.5,12.8,84.6,2.342,1,2.321,0.021,18,31,30,1,1,31302,163,0,30-07-24,0.333333333,507,-4069.9999999999422,-347.78327610075894
1862,96449,it_350317170589794,2024-07-30 10:58:00,19.2813716,72.8774316,51.7,24.3,82.3,2.385,1,2.34,0.045,18,31,30,1,1,30488,163,0,30-07-24,1.0,507,2035.0000000000434,525.0616439770686
1863,96450,it_350317170589794,2024-07-30 10:59:00,19.2813616,72.8774349,51.9,25.1,83.4,2.388,1,2.346,0.042,18,31,30,1,1,30895,163,0,30-07-24,1.0,507,2034.9999999999711,1094.1518436240913
1864,96451,it_350317170589794,2024-07-30 11:00:00,19.2813566,72.8774416,52.1,24.2,84.6,2.401,1,2.354,0.047,18,31,30,1,1,31302,163,0,30-07-24,1.0,507,2713.333333333359,1622.184913319652
1865,96453,it_350317170589794,2024-07-30 11:02:00,19.2813649,72.87743,52.4,25.6,86.8,2.412,1,2.369,0.043,18,31,30,1,1,32116,163,0,30-07-24,1.0,507,2034.9999999999711,2252.0418983907202
1866,96454,it_350317170589794,2024-07-30 11:03:00,19.2813749,72.8774133,52.6,25.4,87.9,2.421,1,2.376,0.045,21,31,30,1,1,32523,163,0,30-07-24,1.0,507,2590.0000000000246,2276.1857037237664
1867,96456,it_350317170589794,2024-07-30 11:05:00,19.28141,72.8774116,52.9,24.5,90.0,2.44,1,2.392,0.048,21,31,30,1,1,33300,163,0,30-07-24,1.0,507,2404.999999999966,2254.5242565047397
1868,96457,it_350317170589794,2024-07-30 11:06:00,19.2814166,72.8773983,53.1,24.7,91.3,2.445,1,2.401,0.044,21,31,30,1,1,33781,163,0,30-07-24,1.0,507,1665.0000000000355,2170.709342674269
1869,96458,it_350317170589794,2024-07-30 11:07:00,19.2814116,72.8773816,53.3,23.6,92.2,2.456,1,2.409,0.047,21,31,30,1,1,34114,163,0,30-07-24,1.0,507,2404.999999999966,2149.4129489337784
1870,96459,it_350317170589794,2024-07-30 11:08:00,19.28141,72.8773683,53.5,25.2,93.5,2.463,1,2.419,0.044,18,31,30,1,1,34595,163,0,30-07-24,1.0,507,2034.9999999999711,2011.6437386803768
1871,96460,it_350317170589794,2024-07-30 11:09:00,19.281405,72.8773649,53.7,24.0,94.6,2.472,1,2.428,0.044,21,31,30,1,1,35002,163,0,30-07-24,1.0,507,2035.0000000000434,1867.199539244752
1872,96461,it_350317170589794,2024-07-30 11:10:00,19.2814016,72.8773733,53.9,24.8,95.7,2.483,1,2.438,0.045,21,31,31,1,1,35409,163,0,30-07-24,1.0,507,2034.9999999999711,
1873,96462,it_350317170589794,2024-07-30 11:11:00,19.2813999,72.8773833,54.1,24.6,96.8,2.494,1,2.449,0.045,21,31,31,1,1,35816,163,0,30-07-24,1.0,507,1356.6666666666795,
1874,96463,it_350317170589794,2024-07-30 11:12:00,19.2813816,72.877385,54.4,24.4,97.9,2.503,1,2.46,0.043,21,31,31,1,1,36223,163,0,30-07-24,1.0,507,1233.3333333333157,
1875,96464,it_350317170589794,2024-07-30 11:13:00,19.2813883,72.8773766,54.7,25.2,98.9,2.513,1,2.471,0.042,22,31,31,1,1,36593,163,0,30-07-24,1.0,507,,
1876,96540,it_350317170589794,2024-07-30 11:37:00,19.2914116,72.85961,53.0,4.3,94.9,2.42,1,2.402,0.018,20,31,31,1,1,35113,163,0,30-07-24,0.5,508,554.9999999999922,-108.47202689647963
1877,96537,it_350317170589794,2024-07-30 11:37:00,19.29249,72.8585216,53.2,6.1,95.2,2.43,1,2.41,0.02,14,31,31,1,1,35224,163,0,30-07-24,10.75,508,-3083.3333333333626,45.84253829874797
1878,96587,it_350317170589794,2024-07-30 11:49:00,19.281385,72.8774633,53.5,24.3,92.7,2.467,1,2.42,0.047,21,31,31,1,1,34299,163,0,30-07-24,1.0,508,2034.9999999999711,
1879,96588,it_350317170589794,2024-07-30 11:50:00,19.2813833,72.8774716,53.7,23.7,93.8,2.476,1,2.429,0.047,21,31,31,1,1,34706,163,0,30-07-24,1.0,508,1356.6666666666795,
1880,96589,it_350317170589794,2024-07-30 11:51:00,19.2813766,72.8774833,54.0,25.1,94.9,2.483,1,2.441,0.042,21,31,31,1,1,35113,163,0,30-07-24,1.0,508,2034.9999999999711,
1881,96590,it_350317170589794,2024-07-30 11:52:00,19.2813683,72.8774766,54.2,23.9,96.0,2.497,1,2.452,0.045,21,31,31,1,1,35520,163,0,30-07-24,1.0,508,,
1882,96671,it_350317170589794,2024-07-30 12:32:00,19.2905683,72.8750449,53.1,2.6,96.7,2.435,1,2.416,0.019,20,31,31,1,1,35779,163,0,30-07-24,1.0,509,,
1883,96857,it_350317170589794,2024-07-30 13:58:00,19.2638016,72.8747116,52.0,2.6,89.0,2.374,2,2.359,0.015,14,31,31,1,1,32930,163,0,30-07-24,47.36666667,511,-1849.9999999999736,-818.7512749103647
1884,96879,it_350317170589794,2024-07-30 14:01:00,19.2691483,72.8789333,52.2,19.7,88.0,2.403,1,2.363,0.04,21,31,31,1,1,32560,163,0,30-07-24,0.333333333,511,-2960.000000000063,-560.4007923660241
1885,96918,it_350317170589794,2024-07-30 14:09:00,19.2814366,72.8774349,52.4,24.1,86.4,2.419,1,2.369,0.05,21,31,31,1,1,31968,163,0,30-07-24,2.333333333,511,2034.9999999999711,248.89919698814143
1886,96919,it_350317170589794,2024-07-30 14:10:00,19.28149,72.8773583,52.6,24.8,87.5,2.427,1,2.378,0.049,21,31,31,1,1,32375,163,0,30-07-24,1.0,511,2035.0000000000434,921.1640247227472
1887,96920,it_350317170589794,2024-07-30 14:11:00,19.2814516,72.8773733,52.8,24.7,88.6,2.434,1,2.387,0.047,21,31,31,1,1,32782,163,0,30-07-24,1.0,511,2034.9999999999711,1504.0888455654492
1888,96921,it_350317170589794,2024-07-30 14:12:00,19.2814416,72.8773649,53.0,24.5,89.7,2.445,1,2.397,0.048,21,31,31,1,1,33189,163,0,30-07-24,1.0,511,2034.9999999999711,1962.900954336048
1889,96922,it_350317170589794,2024-07-30 14:13:00,19.2814066,72.8773899,53.2,24.1,90.8,2.453,1,2.405,0.048,21,31,31,1,1,33596,163,0,30-07-24,1.0,511,2035.0000000000434,1959.4787359516363
1890,96923,it_350317170589794,2024-07-30 14:14:00,19.2813883,72.8774033,53.4,25.5,91.9,2.461,1,2.415,0.046,21,31,31,1,1,34003,164,0,30-07-24,1.0,511,2034.9999999999711,1948.512081537985
1891,96924,it_350317170589794,2024-07-30 14:15:00,19.2813866,72.8774016,53.6,24.4,93.0,2.47,1,2.423,0.047,21,31,31,1,1,34410,164,0,30-07-24,1.0,511,1356.6666666666795,
1892,96925,it_350317170589794,2024-07-30 14:16:00,19.2813749,72.8774099,53.9,25.3,94.1,2.483,1,2.434,0.049,21,31,31,1,1,34817,164,0,30-07-24,1.0,511,2219.9999999999686,
1893,96926,it_350317170589794,2024-07-30 14:17:00,19.2813666,72.8774083,54.1,24.9,95.3,2.489,1,2.445,0.044,21,31,31,1,1,35261,164,0,30-07-24,1.0,511,2035.0000000000434,
1894,96927,it_350317170589794,2024-07-30 14:18:00,19.2813633,72.8774033,54.3,24.9,96.4,2.499,1,2.456,0.043,21,31,31,1,1,35668,164,0,30-07-24,1.0,511,,
1895,96979,it_350317170589794,2024-07-30 14:53:00,19.2839549,72.8752483,53.8,5.5,99.2,2.459,5,2.439,0.02,20,33,31,1,1,36704,164,0,30-07-24,0.5,512,-7029.9999999999,
1896,97084,it_350317170589794,2024-07-30 15:22:00,19.28136,72.877425,54.0,24.8,95.4,2.489,1,2.443,0.046,21,33,31,1,1,35298,164,0,30-07-24,1.0,512,1356.6666666666795,
1897,97085,it_350317170589794,2024-07-30 15:23:00,19.2813516,72.8774316,54.3,24.0,96.5,2.501,1,2.454,0.047,21,33,31,1,1,35705,164,0,30-07-24,1.0,512,,
1898,97215,it_350317170589794,2024-07-30 16:21:00,19.2682216,72.878105,52.9,8.1,94.4,2.416,7,2.398,0.018,14,33,31,1,1,34928,164,0,30-07-24,2.166666667,514,,
1899,97278,it_350317170589794,2024-07-30 16:39:00,19.2802466,72.8764666,52.6,12.3,91.1,2.408,7,2.379,0.029,21,33,31,1,1,33707,164,0,30-07-24,13.55,515,-2466.66666666669,360.91545093289517
1900,97409,it_350317170589794,2024-07-30 17:17:00,19.2813883,72.8774333,52.9,24.3,89.1,2.433,7,2.392,0.041,21,33,33,1,1,32967,164,0,30-07-24,1.0,515,2127.5000000000077,590.335917796215
1901,97411,it_350317170589794,2024-07-30 17:19:00,19.2813733,72.8774133,53.3,25.3,91.4,2.449,7,2.41,0.039,21,33,33,1,1,33818,164,0,30-07-24,1.0,515,1356.6666666666474,847.2665794069669
1902,97412,it_350317170589794,2024-07-30 17:20:00,19.2813866,72.8774033,53.6,25.3,92.5,2.459,7,2.42,0.039,21,33,33,1,1,34225,164,0,30-07-24,1.0,515,2035.0000000000434,1415.6252907505257
1903,97413,it_350317170589794,2024-07-30 17:21:00,19.2813833,72.8774099,53.8,25.3,93.6,2.468,7,2.429,0.039,21,33,33,1,1,34632,164,0,30-07-24,1.0,515,2219.9999999999686,
1904,97414,it_350317170589794,2024-07-30 17:22:00,19.281385,72.8773883,54.0,25.1,94.8,2.479,1,2.44,0.039,21,33,33,1,1,35076,164,0,30-07-24,1.0,515,2034.9999999999711,
1905,97415,it_350317170589794,2024-07-30 17:23:00,19.2813866,72.877375,54.2,24.5,95.9,2.489,1,2.451,0.038,21,33,33,1,1,35483,164,0,30-07-24,1.0,515,1356.6666666666795,
1906,97416,it_350317170589794,2024-07-30 17:24:00,19.2813983,72.8773733,54.5,24.2,97.0,2.501,1,2.464,0.037,21,33,33,1,1,35890,164,0,30-07-24,1.0,515,,
1907,97515,it_350317170589794,2024-07-30 18:27:00,19.2852766,72.8733483,53.5,3.6,97.4,2.442,5,2.423,0.019,20,33,33,1,1,36038,164,0,30-07-24,16.95,517,-4193.333333333373,
1908,97705,it_350317170589794,2024-07-30 19:16:00,19.28132,72.8774083,53.8,25.7,94.0,2.468,7,2.43,0.038,21,33,33,1,1,34780,164,0,30-07-24,1.0,517,2034.9999999999711,
1909,97706,it_350317170589794,2024-07-30 19:17:00,19.2813066,72.8774216,54.0,24.3,95.1,2.481,1,2.441,0.04,21,33,33,1,1,35187,164,0,30-07-24,1.0,517,1356.6666666666795,
1910,97707,it_350317170589794,2024-07-30 19:18:00,19.2813083,72.8774216,54.3,24.6,96.2,2.492,1,2.453,0.039,21,33,33,1,1,35594,164,0,30-07-24,1.0,517,,
1911,97852,it_350317170589794,2024-07-30 20:36:00,19.2790883,72.8784666,53.0,7.1,94.7,2.418,3,2.402,0.016,20,33,31,1,1,35039,164,0,30-07-24,42.0,520,,
1912,97934,it_350317170589794,2024-07-30 20:52:00,19.269445,72.8760616,52.0,15.4,89.2,2.395,1,2.364,0.031,21,33,31,1,1,33004,164,0,30-07-24,1.333333333,521,,
1913,97978,it_350317170589794,2024-07-30 21:06:00,19.266045,72.8739316,51.8,4.5,87.6,2.367,2,2.352,0.015,21,33,31,1,1,32412,164,0,30-07-24,0.333333333,522,,
1914,98025,it_350317170589794,2024-07-30 21:22:00,19.2757116,72.8716316,51.5,4.2,85.2,2.352,7,2.338,0.014,21,33,31,1,1,31524,164,0,30-07-24,13.61666667,523,-2960.000000000028,
1915,98060,it_350317170589794,2024-07-30 21:29:00,19.2813333,72.877445,51.8,19.3,82.8,2.374,7,2.342,0.032,21,33,31,1,1,30636,164,0,30-07-24,3.666666667,523,,
1916,98158,it_350317170589794,2024-07-30 22:00:00,19.2812983,72.8774883,52.4,24.4,85.7,2.409,1,2.367,0.042,21,33,31,1,1,31709,164,0,30-07-24,6.666666667,524,2034.9999999999711,2163.7259563669636
1917,98159,it_350317170589794,2024-07-30 22:01:00,19.2812983,72.8774849,52.6,24.3,86.8,2.418,1,2.375,0.043,21,33,31,1,1,32116,164,0,30-07-24,1.0,524,2220.0000000000473,2123.2773143718305
1918,98160,it_350317170589794,2024-07-30 22:02:00,19.2813033,72.8774883,52.8,25.6,88.0,2.424,1,2.384,0.04,21,33,31,1,1,32560,164,0,30-07-24,1.0,524,2034.9999999999711,2100.2364872335042
1919,98161,it_350317170589794,2024-07-30 22:03:00,19.2813033,72.8774916,53.0,24.4,89.1,2.434,1,2.392,0.042,21,33,32,1,1,32967,164,0,30-07-24,1.0,524,2713.333333333359,2087.828287316328
1920,98163,it_350317170589794,2024-07-30 22:05:00,19.281305,72.8774849,53.3,25.1,91.3,2.452,1,2.41,0.042,21,33,33,1,1,33781,164,0,30-07-24,1.0,524,1479.999999999979,2069.852462621781
1921,98164,it_350317170589794,2024-07-30 22:06:00,19.2813083,72.87747,53.6,24.4,92.5,2.462,1,2.42,0.042,21,33,33,1,1,34225,164,0,30-07-24,1.0,524,2035.0000000000434,1966.0832042970596
1922,98165,it_350317170589794,2024-07-30 22:07:00,19.2812999,72.8774516,53.8,25.1,93.6,2.471,1,2.429,0.042,21,33,33,1,1,34632,164,0,30-07-24,1.0,524,2034.9999999999711,
1923,98166,it_350317170589794,2024-07-30 22:08:00,19.2812933,72.87746,54.0,24.5,94.7,2.482,1,2.44,0.042,21,33,33,1,1,35039,164,0,30-07-24,1.0,524,2034.9999999999711,
1924,98167,it_350317170589794,2024-07-30 22:09:00,19.2812866,72.8774583,54.2,24.2,95.8,2.492,1,2.451,0.041,21,33,33,1,1,35446,164,0,30-07-24,1.0,524,1356.6666666666795,
1925,98168,it_350317170589794,2024-07-30 22:10:00,19.2812916,72.8774566,54.5,25.6,96.9,2.502,1,2.464,0.038,21,33,33,1,1,35853,164,0,30-07-24,1.0,524,,
1926,98376,it_350317170589794,2024-07-30 23:26:00,19.29761,72.8652199,51.9,2.8,88.3,2.369,2,2.355,0.014,20,33,33,1,1,32671,164,0,30-07-24,0.333333333,526,1295.0000000000275,
1927,98391,it_350317170589794,2024-07-30 23:28:00,19.3002616,72.8679633,51.7,3.7,87.6,2.368,7,2.348,0.02,21,33,33,1,1,32412,164,0,30-07-24,0.166666667,526,-inf,
1928,98402,it_350317170589794,2024-07-30 23:30:00,19.30583,72.867555,51.7,12.2,86.1,2.366,7,2.344,0.022,21,33,33,1,1,31857,164,0,30-07-24,0.333333333,526,,
1929,99327,it_350317170589794,2024-07-31 13:01:00,19.2923266,72.8619133,50.3,8.1,75.5,2.3,7,2.279,0.021,21,31,30,1,1,27935,164,0,31-07-24,11.68333333,528,-10914.999999999845,-1374.6054459024413
1930,99479,it_350317170589794,2024-07-31 13:39:00,19.28144,72.8774,50.5,24.7,69.6,2.321,7,2.283,0.038,21,33,31,1,1,25752,164,0,31-07-24,1.0,528,4069.9999999999422,-741.674498489102
1931,99481,it_350317170589794,2024-07-31 13:41:00,19.2813916,72.8774099,50.7,24.3,71.8,2.334,7,2.293,0.041,22,33,31,1,1,26566,164,0,31-07-24,1.0,528,2713.333333333359,-79.48829281324879
1932,99483,it_350317170589794,2024-07-31 13:43:00,19.2813883,72.87742,51.0,24.4,74.0,2.343,1,2.303,0.04,22,33,31,1,1,27380,164,0,31-07-24,1.0,528,4069.9999999999422,1822.619793407866
1933,99485,it_350317170589794,2024-07-31 13:45:00,19.2813749,72.8774183,51.2,23.6,76.2,2.354,1,2.314,0.04,21,33,31,1,1,28194,164,0,31-07-24,1.0,528,4070.000000000087,3351.919342128318
1934,99487,it_350317170589794,2024-07-31 13:47:00,19.2813416,72.8773916,51.4,24.1,78.4,2.364,1,2.325,0.039,21,33,31,1,1,29008,165,0,31-07-24,1.0,528,2034.9999999999711,3147.6597256753803
1935,99488,it_350317170589794,2024-07-31 13:48:00,19.2813266,72.877375,51.6,25.1,79.5,2.369,1,2.331,0.038,21,33,31,1,1,29415,165,0,31-07-24,1.0,528,2713.333333333359,3019.023832218841
1936,99490,it_350317170589794,2024-07-31 13:50:00,19.2813016,72.877375,51.9,24.8,81.7,2.382,1,2.343,0.039,21,33,31,1,1,30229,165,0,31-07-24,1.0,528,4069.9999999999422,2823.1247023708347
1937,99492,it_350317170589794,2024-07-31 13:52:00,19.2812999,72.8773683,52.1,25.1,83.9,2.398,1,2.356,0.042,21,33,31,1,1,31043,165,0,31-07-24,1.0,528,2220.0000000000473,2595.1308040082517
1938,99493,it_350317170589794,2024-07-31 13:53:00,19.2812883,72.8773583,52.3,24.2,85.1,2.407,1,2.364,0.043,21,33,31,1,1,31487,165,0,31-07-24,1.0,528,2034.9999999999711,2607.866840908514
1939,99494,it_350317170589794,2024-07-31 13:54:00,19.2812883,72.8773616,52.5,24.3,86.2,2.412,1,2.371,0.041,21,33,31,1,1,31894,165,0,31-07-24,1.0,528,2713.333333333359,2510.9758307143848
1940,99496,it_350317170589794,2024-07-31 13:56:00,19.2812966,72.8773633,52.8,23.9,88.4,2.427,1,2.386,0.041,21,33,31,1,1,32708,165,0,31-07-24,1.0,528,2034.9999999999711,2305.5175549457144
1941,99497,it_350317170589794,2024-07-31 13:57:00,19.2812983,72.8773683,53.0,23.9,89.5,2.436,1,2.392,0.044,21,33,31,1,1,33115,165,0,31-07-24,1.0,528,2713.333333333359,2260.0599576241957
1942,99499,it_350317170589794,2024-07-31 13:59:00,19.2813116,72.87736,53.3,23.7,91.7,2.452,1,2.409,0.043,21,33,31,1,1,33929,165,0,31-07-24,1.0,528,2219.9999999999686,
1943,99591,it_350317170589794,2024-07-31 14:22:00,19.2813383,72.8774016,53.5,23.9,92.9,2.457,1,2.415,0.042,21,33,33,1,1,34373,165,0,31-07-24,1.0,528,2034.9999999999711,
1944,99592,it_350317170589794,2024-07-31 14:23:00,19.281355,72.8774033,53.7,25.7,94.0,2.466,1,2.425,0.041,21,33,33,1,1,34780,165,0,31-07-24,1.0,528,1850.0000000000393,
1945,99593,it_350317170589794,2024-07-31 14:24:00,19.281345,72.877405,53.9,23.6,95.0,2.476,1,2.434,0.042,21,33,33,1,1,35150,165,0,31-07-24,1.0,528,,
1946,99675,it_350317170589794,2024-07-31 14:53:00,19.2882833,72.8609433,52.3,3.5,92.2,2.389,2,2.374,0.015,14,33,33,1,1,34114,165,0,31-07-24,11.1,530,-4316.666666666605,-130.98321667752464
1947,99739,it_350317170589794,2024-07-31 15:06:00,19.2814033,72.877495,52.6,25.6,88.7,2.417,1,2.377,0.04,21,33,33,1,1,32819,165,0,31-07-24,1.0,530,2035.0000000000434,90.80939919656174
1948,99740,it_350317170589794,2024-07-31 15:07:00,19.2814166,72.8774783,52.8,24.9,89.8,2.426,1,2.385,0.041,21,33,33,1,1,33226,165,0,31-07-24,1.0,530,2034.9999999999711,468.61639657680314
1949,99741,it_350317170589794,2024-07-31 15:08:00,19.28142,72.8774633,53.0,25.5,90.9,2.436,1,2.393,0.043,21,33,33,1,1,33633,165,0,31-07-24,1.0,530,2034.9999999999711,1359.8907542375703
1950,99742,it_350317170589794,2024-07-31 15:09:00,19.2814133,72.87747,53.2,24.4,92.0,2.446,1,2.402,0.044,21,33,33,1,1,34040,165,0,31-07-24,1.0,530,2035.0000000000434,2035.0000000000018
1951,99743,it_350317170589794,2024-07-31 15:10:00,19.2814133,72.8774616,53.4,23.7,93.1,2.454,1,2.412,0.042,21,33,33,1,1,34447,165,0,31-07-24,1.0,530,2034.9999999999711,1962.9009543360498
1952,99744,it_350317170589794,2024-07-31 15:11:00,19.2814266,72.8774649,53.6,24.9,94.2,2.464,1,2.422,0.042,21,33,33,1,1,34854,165,0,31-07-24,1.0,530,2035.0000000000434,1867.716314197522
1953,99745,it_350317170589794,2024-07-31 15:12:00,19.2814166,72.8774666,53.8,24.9,95.3,2.472,1,2.432,0.04,21,33,33,1,1,35261,165,0,31-07-24,1.0,530,2034.9999999999711,
1954,99746,it_350317170589794,2024-07-31 15:13:00,19.281405,72.8774633,54.0,24.5,96.4,2.485,1,2.443,0.042,21,33,33,1,1,35668,165,0,31-07-24,1.0,530,1356.6666666666795,
1955,99747,it_350317170589794,2024-07-31 15:14:00,19.2814066,72.8774666,54.3,25.2,97.5,2.497,1,2.455,0.042,21,33,33,1,1,36075,165,0,31-07-24,1.0,530,1356.6666666666474,
1956,99748,it_350317170589794,2024-07-31 15:15:00,19.2814033,72.8774683,54.6,24.7,98.6,2.505,1,2.467,0.038,21,33,33,1,1,36482,165,0,31-07-24,1.0,530,,
1957,100004,it_350317170589794,2024-07-31 17:26:00,19.269535,72.879225,52.1,3.9,89.5,2.378,2,2.364,0.014,20,33,33,1,1,33115,165,0,31-07-24,0.166666667,533,,
1958,100078,it_350317170589794,2024-07-31 17:44:00,19.2757766,72.8774166,51.4,3.1,85.2,2.346,2,2.331,0.015,21,33,33,1,1,31524,165,0,31-07-24,3.166666667,534,,
1959,100257,it_350317170589794,2024-07-31 18:21:00,19.27302,72.8764433,50.3,2.8,76.2,2.294,7,2.284,0.01,21,33,33,1,1,28194,165,0,31-07-24,10.78333333,536,3330.000000000189,
1960,100267,it_350317170589794,2024-07-31 18:22:00,19.26969,72.8791816,50.2,3.3,75.3,2.293,7,2.281,0.012,14,33,33,1,1,27861,165,0,31-07-24,0.5,536,,
1961,100340,it_350317170589794,2024-07-31 18:40:00,19.2699566,72.8788283,49.9,4.6,71.7,2.278,7,2.265,0.013,21,33,33,1,1,26529,165,0,31-07-24,11.15,537,2682.5000000000095,
